ID,keyword_classification,keyword_confidence,keyword_reason,final_classification,llm_reason,classification_method
SRX1823817,non-native,95,"Highest weight keyword: 'immortalized' (category: strong_non_native, score: 77.41935483870968). Matches found: 'immortalized' in 'immortalization type' (strong_non_native/77.41935483870968); 'fetal' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX18297837,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 100.0). Matches found: 'donor' in 'source_name' (weak_native/100.0); 'donor' in 'cell line' (weak_native/100.0)",native,"Native. cell type=Human erythroblasts, source_name=Primary Erythroblasts derived from Adult perpheral blood CD34+ donor #3917",LLM (Native Validation)
SRX1829883,unknown,0,No relevant keywords,native,Native. Cell_type_class=Epidermis | Cell_type=Melanocytes,LLM (Fallback)
SRX1842780,non-native,95,"Highest weight keyword: 'cell line' (category: strong_non_native, score: 100.0). Matches found: 'cell line' in 'cell type' (strong_non_native/100.0); 'induced' in 'cell type' (weak_non_native/75.0); 'overexpression' in 'cell type' (strong_non_native/83.33333333333334)",non-native,,Keyword (Non-Native)
SRX1842781,non-native,95,"Highest weight keyword: 'cell line' (category: strong_non_native, score: 100.0). Matches found: 'cell line' in 'cell type' (strong_non_native/100.0); 'induced' in 'cell type' (weak_non_native/75.0); 'overexpression' in 'cell type' (strong_non_native/83.33333333333334)",non-native,,Keyword (Non-Native)
SRX18517800,non-native,95,"Highest weight keyword: 'neonatal' (category: strong_non_native, score: 76.19047619047619). Matches found: 'neonatal' in 'cell type' (strong_non_native/76.19047619047619)",non-native,,Keyword (Non-Native)
SRX18517813,non-native,95,"Highest weight keyword: 'neonatal' (category: strong_non_native, score: 76.19047619047619). Matches found: 'neonatal' in 'cell type' (strong_non_native/76.19047619047619)",non-native,,Keyword (Non-Native)
SRX18517819,non-native,95,"Highest weight keyword: 'neonatal' (category: strong_non_native, score: 76.19047619047619). Matches found: 'DMSO' in 'treatment' (weak_native/100.0); 'neonatal' in 'cell type' (strong_non_native/76.19047619047619)",non-native,,Keyword (Non-Native)
SRX18517820,non-native,95,"Highest weight keyword: 'neonatal' (category: strong_non_native, score: 76.19047619047619). Matches found: 'neonatal' in 'cell type' (strong_non_native/76.19047619047619)",non-native,,Keyword (Non-Native)
SRX18517821,non-native,95,"Highest weight keyword: 'neonatal' (category: strong_non_native, score: 76.19047619047619). Matches found: 'neonatal' in 'cell type' (strong_non_native/76.19047619047619)",non-native,,Keyword (Non-Native)
SRX18520343,unknown,0,No relevant keywords,native,Native. treatment=none,LLM (Fallback)
SRX185893,unknown,0,No relevant keywords,native,Native. Cell_type=B cells | Metadata=source_name=Germinal center B cells,LLM (Fallback)
SRX186666,non-native,95,"Highest weight keyword: 'treatment' (category: strong_non_native, score: 100.0). Matches found: 'treatment' in 'treatment description' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX186670,non-native,95,"Highest weight keyword: 'treatment' (category: strong_non_native, score: 100.0). Matches found: 'treatment' in 'treatment description' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX186704,non-native,95,"Highest weight keyword: 'treatment' (category: strong_non_native, score: 100.0). Matches found: 'treatment' in 'treatment description' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX186710,non-native,95,"Highest weight keyword: 'treatment' (category: strong_non_native, score: 100.0). Matches found: 'treatment' in 'treatment description' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX18672589,native,50,"Highest weight keyword: 'untreated' (category: weak_native, score: 100.0). Matches found: 'untreated' in 'treatment' (weak_native/100.0)",non-native,Non-Native. cell line=C20,LLM (Native Validation)
SRX18672592,unknown,0,No relevant keywords,non-native,"Non-Native. cell line=C20, treatment=CTCF-KD",LLM (Fallback)
SRX18768993,unknown,0,No relevant keywords,native,Native. cell type=Human primary adipose stem cells,LLM (Fallback)
SRX18768994,unknown,0,No relevant keywords,native,Native. cell type=Human primary adipose stem cells,LLM (Fallback)
SRX18768995,unknown,0,No relevant keywords,native,Native. cell type=Human primary adipose stem cells,LLM (Fallback)
SRX18768996,unknown,0,No relevant keywords,native,Native. cell type=Human primary adipose stem cells,LLM (Fallback)
SRX18768997,unknown,0,No relevant keywords,native,Native. cell type=Human primary adipose stem cells,LLM (Fallback)
SRX18768998,unknown,0,No relevant keywords,native,Native. cell type=Human primary adipose stem cells,LLM (Fallback)
SRX1878943,non-native,95,"Highest weight keyword: 'cell line' (category: strong_non_native, score: 100.0). Matches found: 'cell line' in 'source_name' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1878944,non-native,95,"Highest weight keyword: 'cell line' (category: strong_non_native, score: 100.0). Matches found: 'cell line' in 'source_name' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX188958,unknown,0,No relevant keywords,native,Native. controlid=wgEncodeEH003454,LLM (Fallback)
SRX188959,unknown,0,No relevant keywords,native,Native. controlid=wgEncodeEH003453,LLM (Fallback)
SRX188960,unknown,0,No relevant keywords,native,Native. controlid=wgEncodeEH003455,LLM (Fallback)
SRX188963,unknown,0,No relevant keywords,native,Native. controlid=wgEncodeEH003451,LLM (Fallback)
SRX188970,unknown,0,No relevant keywords,native,Native. controlid=wgEncodeEH003441,LLM (Fallback)
SRX1901615,unknown,0,No relevant keywords,native,Native. CD34+,LLM (Fallback)
SRX19123211,unknown,0,No relevant keywords,non-native,Non-Native. cell line=Human B lymphocytes,LLM (Fallback)
SRX19123217,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 76.92307692307692). Matches found: 'healthy donor' in 'disease state' (strong_native/76.92307692307692)",native,Native. disease state=healthy control,LLM (Native Validation)
SRX1916933,unknown,0,No relevant keywords,non-native,Non-Native. tissue=Foreskin,LLM (Fallback)
SRX1916934,unknown,0,No relevant keywords,non-native,Non-Native. passage=5,LLM (Fallback)
SRX1916935,unknown,0,No relevant keywords,non-native,Non-Native. passage=5,LLM (Fallback)
SRX1916936,unknown,0,No relevant keywords,non-native,Non-Native. passage=5,LLM (Fallback)
SRX1916937,unknown,0,No relevant keywords,non-native,Non-Native. passage=5,LLM (Fallback)
SRX1916938,unknown,0,No relevant keywords,non-native,Non-Native. tissue=Foreskin,LLM (Fallback)
SRX1920484,native,50,"Highest weight keyword: 'untreated' (category: weak_native, score: 100.0). Matches found: 'untreated' in 'treatment' (weak_native/100.0)",non-native,Non-Native. treatment=Untreated,LLM (Native Validation)
SRX1920486,unknown,0,No relevant keywords,non-native,Non-Native. treatment=3 h IL-2,LLM (Fallback)
SRX1920488,unknown,0,No relevant keywords,non-native,Non-Native. treatment=3 h IL-2 + 100 micromolar HODHBt,LLM (Fallback)
SRX19304507,unknown,0,No relevant keywords,non-native,Non-Native. cell line=adipose derived stem cells (ASC),LLM (Fallback)
SRX19304509,unknown,0,No relevant keywords,non-native,Non-Native. cell line=adipose derived stem cells (ASC),LLM (Fallback)
SRX19304518,unknown,0,No relevant keywords,non-native,Non-Native. cell line=adipose derived stem cells (ASC),LLM (Fallback)
SRX19304527,unknown,0,No relevant keywords,non-native,Non-Native. cell line=adipose derived stem cells (ASC),LLM (Fallback)
SRX19304546,unknown,0,No relevant keywords,non-native,Non-Native. cell line=adipose derived stem cells (ASC),LLM (Fallback)
SRX19304567,unknown,0,No relevant keywords,non-native,Non-Native. cell line=adipose derived stem cells (ASC),LLM (Fallback)
SRX19304575,unknown,0,No relevant keywords,non-native,Non-Native. cell line=adipose derived stem cells (ASC),LLM (Fallback)
SRX19304584,unknown,0,No relevant keywords,non-native,Non-Native. cell line=adipose derived stem cells (ASC),LLM (Fallback)
SRX19304593,unknown,0,No relevant keywords,non-native,Non-Native. cell line=adipose derived stem cells (ASC),LLM (Fallback)
SRX19304598,unknown,0,No relevant keywords,non-native,Non-Native. cell line=adipose derived stem cells (ASC),LLM (Fallback)
SRX19304607,unknown,0,No relevant keywords,non-native,Non-Native. cell line=adipose derived stem cells (ASC),LLM (Fallback)
SRX19304615,unknown,0,No relevant keywords,non-native,Non-Native. cell line=adipose derived stem cells (ASC),LLM (Fallback)
SRX19304644,unknown,0,No relevant keywords,non-native,Non-Native. cell line=adipose derived stem cells (ASC),LLM (Fallback)
SRX19304664,unknown,0,No relevant keywords,non-native,Non-Native. cell line=adipose derived stem cells (ASC),LLM (Fallback)
SRX19304673,unknown,0,No relevant keywords,non-native,Non-Native. cell line=adipose derived stem cells (ASC),LLM (Fallback)
SRX19487524,unknown,0,No relevant keywords,non-native,"Non-Native. source_name=Day-12 cultured erythroid progenitors from SCD patient, treatment=PBS",LLM (Fallback)
SRX19487526,unknown,0,No relevant keywords,non-native,Non-Native. treatment=L2HG,LLM (Fallback)
SRX19495644,unknown,0,No relevant keywords,non-native,Non-Native. treatment=TCDD 30min,LLM (Fallback)
SRX19495645,unknown,0,No relevant keywords,non-native,Non-Native. treatment=TCDD 90min,LLM (Fallback)
SRX19538279,native,50,"Highest weight keyword: 'wt' (category: weak_native, score: 100.0). Matches found: 'wt' in 'genotype' (weak_native/100.0); 'wt' in 'genotype' (weak_native/100.0)",native,Native. genotype=p53 WT/WT,LLM (Native Validation)
SRX19538281,native,50,"Highest weight keyword: 'wt' (category: weak_native, score: 100.0). Matches found: 'wt' in 'genotype' (weak_native/100.0)",non-native,Non-Native. genotype=p53 WT/A347D,LLM (Native Validation)
SRX19664486,unknown,0,No relevant keywords,non-native,Non-Native. cell line=hBM-MSC-TERT4,LLM (Fallback)
SRX19664488,unknown,0,No relevant keywords,non-native,Non-Native. cell line=hBM-MSC-TERT4,LLM (Fallback)
SRX19664489,unknown,0,No relevant keywords,non-native,Non-Native. cell line=hBM-MSC-TERT4,LLM (Fallback)
SRX1967776,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'individual' (weak_native/90.9090909090909)",native,Native. cell type=primary epidermal keratinocyte | differentiation state=Undifferentiated (Day 0),LLM (Native Validation)
SRX1967777,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'individual' (weak_native/90.9090909090909)",native,Native. cell type=primary epidermal keratinocyte,LLM (Native Validation)
SRX1967778,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'individual' (weak_native/90.9090909090909)",native,Native. Cell_type_class=Epidermis | Cell_type=Keratinocytes | differentiation state=Late differentiation (Day 6),LLM (Native Validation)
SRX1967779,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'individual' (weak_native/90.9090909090909)",native,Native. Metadata=source_name=Primary Epidermal Keratinocyte - Differentiation Day 0 | individual=Donor1,LLM (Native Validation)
SRX1967780,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'individual' (weak_native/90.9090909090909)",native,Native. cell type=primary epidermal keratinocyte,LLM (Native Validation)
SRX1967781,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'individual' (weak_native/90.9090909090909)",native,Native. differentiation state=Late differentiation (Day 6),LLM (Native Validation)
SRX1967782,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'individual' (weak_native/90.9090909090909)",native,Native. Cell_type_class=Epidermis | Cell_type=Keratinocytes | Metadata=source_name=Primary Epidermal Keratinocyte - Differentiation Day 0 | cell type=primary epidermal keratinocyte | differentiation state=Undifferentiated (Day 0) | individual=Donor2,LLM (Native Validation)
SRX1967783,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'individual' (weak_native/90.9090909090909)",native,Native. cell type=primary epidermal keratinocyte,LLM (Native Validation)
SRX1967784,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'individual' (weak_native/90.9090909090909)",native,"Native. Cell_type=Keratinocytes, cell type=primary epidermal keratinocyte",LLM (Native Validation)
SRX1967785,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'individual' (weak_native/90.9090909090909)",native,Native. Cell_type_class=Epidermis | Cell_type=Keratinocytes | Metadata=source_name=Primary Epidermal Keratinocyte - Differentiation Day 3 | cell type=primary epidermal keratinocyte | differentiation state=Early Differentiation (Day 3) | individual=Donors not specified for single biological replicate experiments,LLM (Native Validation)
SRX1968072,unknown,0,No relevant keywords,non-native,Non-Native. cell type=CD34+,LLM (Fallback)
SRX1968074,unknown,0,No relevant keywords,non-native,Non-Native. cell type=CD34-,LLM (Fallback)
SRX1968076,unknown,0,No relevant keywords,non-native,Non-Native. CD34+,LLM (Fallback)
SRX1968078,unknown,0,No relevant keywords,native,Native. source_name=thymus,LLM (Fallback)
SRX19738542,non-native,95,"Highest weight keyword: 'immortalized' (category: strong_non_native, score: 100.0). Matches found: 'immortalized' in 'source_name' (strong_non_native/100.0); 'treated' in 'treatment' (strong_non_native/100.0); 'control' in 'treatment' (weak_native/77.77777777777779); 'immortalized' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX19738544,non-native,95,"Highest weight keyword: 'immortalized' (category: strong_non_native, score: 100.0). Matches found: 'immortalized' in 'source_name' (strong_non_native/100.0); 'treated' in 'treatment' (strong_non_native/100.0); 'immortalized' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX198033,native,50,"Highest weight keyword: 'untreated' (category: weak_native, score: 100.0). Matches found: 'untreated' in 'treatment' (weak_native/100.0)",native,Native. treatment=untreated,LLM (Native Validation)
SRX198034,non-native,95,"Highest weight keyword: 'treated' (category: strong_non_native, score: 82.35294117647058). Matches found: 'treated' in 'treatment' (strong_non_native/82.35294117647058)",non-native,,Keyword (Non-Native)
