Experimental ID,Track type,Cell type class,Cell type
SRX648245,ZBTB17,Digestive tract,LS-174T
SRX656346,BCL6,Blood,ICN12
SRX656347,TCF3,Blood,ICN12
SRX656349,PBX1,Blood,ICN12
SRX656350,EP300,Blood,ICN12
SRX656428,BCL6,Blood,RS 411
SRX6602360,ARNTL,Neural,Glioma stem cells
SRX6602361,ARNTL,Neural,Glioma stem cells
SRX6602363,ARNTL,Neural,Glioma stem cells
SRX6602364,ARNTL,Neural,Glioma stem cells
SRX6602366,ARNTL,Neural,Neural Stem Cells
SRX6602367,ARNTL,Neural,Neural Stem Cells
SRX6602369,ARNTL,Neural,Neural Stem Cells
SRX6602370,ARNTL,Neural,Neural Stem Cells
SRX668340,FOXM1,Kidney,293
SRX668341,FOXM1,Kidney,293
SRX668342,GFP,Kidney,293
SRX668343,GFP,Kidney,293
SRX668345,GFP,Kidney,293
SRX668346,GFP,Kidney,293
SRX668348,GFP,Kidney,293
SRX668349,GFP,Kidney,293
SRX668350,GFP,Kidney,293
SRX668351,GFP,Kidney,293
SRX668352,GFP,Kidney,293
SRX668353,GFP,Kidney,293
SRX6686241,DDX39B,Blood,K-562
SRX6686243,DDX39B,Blood,K-562
SRX6704390,CTCF,Blood,BC-3
SRX670629,ELK3,Cardiovascular,HUVEC
SRX670813,BRD4,Pluripotent stem cell,hESC H9
SRX670814,BRD4,Pluripotent stem cell,hESC H9
SRX670815,BRD2,Pluripotent stem cell,hESC H9
SRX670816,BRD2,Pluripotent stem cell,hESC H9
SRX670817,BRD3,Pluripotent stem cell,hESC H9
SRX670818,BRD3,Pluripotent stem cell,hESC H9
SRX6742745,ZNF398,Pluripotent stem cell,hESC H9
SRX6742746,ZNF398,Pluripotent stem cell,hES BG01V
SRX6759500,CTCF,Epidermis,Melanoma
SRX6777396,ESR1,Breast,MCF-7
SRX6777397,ESR1,Breast,MCF-7
SRX6777399,ESR1,Breast,MCF-7
SRX6777400,ESR1,Breast,MCF-7
SRX6818032,PML,Epidermis,NHDF
SRX685340,MITF,Epidermis,Melanoma
SRX685341,MITF,Epidermis,Melanoma
SRX685530,DEK,Blood,U-937
SRX685531,DEK,Blood,U-937
SRX6866208,PPARG,Blood,MKPL-1
SRX6866209,RXRA,Blood,MKPL-1
SRX6867660,RUNX1T1,Pluripotent stem cell,hESC H9
SRX6867661,RUNX1T1,Pluripotent stem cell,hESC H9
SRX6867663,RUNX1,Pluripotent stem cell,hESC H9
SRX6867664,RUNX1,Pluripotent stem cell,hESC H9
SRX689357,Epitope tags,Kidney,293
SRX689358,Epitope tags,Kidney,293
SRX689359,Epitope tags,Kidney,293
SRX689360,Epitope tags,Kidney,293
SRX689361,Epitope tags,Kidney,293
SRX689362,Epitope tags,Kidney,293
SRX689363,Epitope tags,Kidney,293
SRX689364,Epitope tags,Kidney,293
SRX689365,Epitope tags,Kidney,293
SRX689366,WDR5,Kidney,293
SRX689368,WDR5,Kidney,293
SRX689370,WDR5,Kidney,293
SRX689470,BCL6,Blood,OCI-LY1
SRX689472,BCOR,Blood,OCI-LY1
SRX690997,PSIP1,Blood,CD4+ T cells
SRX694763,USP7,Kidney,293
SRX6981282,TCF4,Liver,Hepatocellular carcinoma
SRX6981283,TCF4,Liver,Hepatocellular carcinoma
SRX7030878,CBX5,Breast,MCF-7
SRX7030879,CBX5,Breast,MCF-7
SRX7030880,EHMT2,Breast,MCF-7
SRX7030881,EHMT2,Breast,MCF-7
SRX7030882,EHMT2,Breast,MCF-7
SRX7030883,EHMT2,Breast,MCF-7
SRX7030912,HEXIM1,Breast,MCF-7
SRX7030913,HEXIM1,Breast,MCF-7
SRX7030914,CBX5,Breast,MCF-7
SRX7030915,CBX5,Breast,MCF-7
SRX7030916,TRIM28,Breast,MCF-7
SRX7030917,TRIM28,Breast,MCF-7
SRX7030918,TRIM28,Breast,MCF-7
SRX7030919,TRIM28,Breast,MCF-7
SRX7030920,KDM4B,Breast,MCF-7
SRX7030921,KDM4B,Breast,MCF-7
SRX7030922,KDM4B,Breast,MCF-7
SRX7030923,KDM4B,Breast,MCF-7
SRX7030924,KDM4C,Breast,MCF-7
SRX7030925,KDM4C,Breast,MCF-7
SRX7030926,KDM4C,Breast,MCF-7
SRX7030927,KDM4C,Breast,MCF-7
SRX7030928,NELFA,Breast,MCF-7
SRX7030929,NELFA,Breast,MCF-7
SRX7030930,NELFA,Breast,MCF-7
SRX7030931,NELFA,Breast,MCF-7
SRX7030932,NELFA,Breast,MCF-7
SRX7030945,SUV39H1,Breast,MCF-7
SRX7030946,SUV39H1,Breast,MCF-7
SRX7030947,SUV39H1,Breast,MCF-7
SRX7030948,SUV39H1,Breast,MCF-7
SRX7036324,ARID1A,Pluripotent stem cell,hESC H9
SRX7044869,MAZ,Blood,Erythroid Cells
SRX7050992,PPP1R10,Bone,U2OS
SRX7050993,PPP1R10,Bone,U2OS
SRX7058946,CTCF,Neural,Glioblastoma
SRX7058947,CTCF,Neural,GSC23
SRX7088154,EPAS1,Breast,MDA-MB-231
SRX7097954,FBXO44,Breast,MDA-MB-231
SRX7098802,CTCF,Breast,Mammary epithelial cells
SRX7098803,CTCF,Breast,Mammary epithelial cells
SRX7098804,CTCF,Breast,Mammary epithelial cells
SRX7098805,CTCF,Breast,Mammary epithelial cells
SRX7098806,CTCF,Breast,Mammary epithelial cells
SRX7099470,Epitope tags,Kidney,293
SRX7099471,Epitope tags,Kidney,293
SRX7100371,KDM1A,Digestive tract,SW 480
SRX7100372,KDM1A,Digestive tract,SW 480
SRX7100373,KDM1A,Digestive tract,SW 480
SRX7135406,TP63,Blood,K-562
SRX7135408,TP63,Blood,K-562
SRX718117,FLI1,Bone,SKMNC
SRX718122,WDR5,Bone,SKMNC
SRX718142,FLI1,Bone,A-673
SRX718147,WDR5,Bone,A-673
SRX7213750,CTCF,Others,L1207
SRX7223095,EGR1,Uterus,Endometrial stromal cells
SRX7276892,TOP2B,Breast,MCF-7
SRX7276893,TOP2B,Breast,MCF-7
SRX7299332,TCF21,Cardiovascular,Coronary artery smooth muscle
SRX7299431,Epitope tags,Uterus,HeLa
SRX7299435,Epitope tags,Uterus,HeLa
SRX731025,TLX1,Blood,ALL-SIL
SRX731134,YAP1,Liver,CC-LP-1
SRX731135,TEAD1,Liver,CC-LP-1
SRX731138,Biotin,Liver,CC-LP-1
SRX731139,YAP1,Liver,CC-LP-1
SRX731141,YAP1,Lung,NCI-H69
SRX731142,YAP1,Lung,NCI-H69
SRX731143,TEAD1,Lung,NCI-H69
SRX734338,CHD8,Breast,T-47D
SRX7359956,TWIST1,Liver,PLC/PRF/5
SRX7359957,TWIST1,Liver,PLC/PRF/5
SRX7368251,MITF,Epidermis,Hermes 3C
SRX7368252,MITF,Epidermis,Hermes 3C
SRX7368255,MITF,Epidermis,Hermes 3C
SRX7368256,MITF,Epidermis,Hermes 3C
SRX738354,EHMT2,Kidney,293
SRX738355,ZNF644,Kidney,293
SRX738356,WIZ,Kidney,293
SRX7398280,LDB1,Blood,K-562
SRX7398281,CBFA2T3,Blood,K-562
SRX7398283,LDB1,Blood,K-562
SRX7398284,CBFA2T3,Blood,K-562
SRX7423961,RUVBL2,Breast,MDA-MB-231
SRX7427135,SMC3,Blood,CUTLL1
SRX7427136,SMC3,Blood,CUTLL1
SRX7428070,XBP1,Blood,Plasmablasts
