Experiment ID,Track type,Cell type class,Cell type,Keyword
SRX7368252,MITF,Epidermis,Hermes 3C,Hermes 3C
SRX7368255,MITF,Epidermis,Hermes 3C,Hermes 3C
SRX7368256,MITF,Epidermis,Hermes 3C,Hermes 3C
SRX9616652,ASPSCR1,Lung,ASPS,ASPS
SRX9616654,ASPSCR1,Lung,ASPS,ASPS
SRX9616656,VCP,Lung,ASPS,ASPS
DRX313740,CTCF,Liver,SNU-475,SNU-475
DRX313741,CTCF,Liver,SNU-475,SNU-475
DRX313742,CTCF,Liver,SNU-475,SNU-475
DRX313743,CTCF,Liver,SNU-475,SNU-475
DRX313744,CTCF,Liver,SNU-475,SNU-475
DRX313745,CTCF,Liver,SNU-475,SNU-475
DRX313746,CTCF,Liver,SNU-475,SNU-475
DRX313747,CTCF,Liver,SNU-475,SNU-475
DRX326300,PROX1,Digestive tract,CRC-19,CRC-19
DRX326301,Epitope tags,Digestive tract,CRC-19,CRC-19
DRX326302,Epitope tags,Digestive tract,CRC-19,CRC-19
DRX326303,PROX1,Digestive tract,CRC-19,CRC-19
DRX326304,PROX1,Digestive tract,CRC-19,CRC-19
DRX326307,Epitope tags,Digestive tract,CRC-19,CRC-19
DRX326308,Epitope tags,Digestive tract,CRC-19,CRC-19
DRX337651,MLLT1,Blood,P31/FUJ,P31/FUJ
DRX402534,TRIM28,Blood,MYL,MYL
DRX402535,TRIM28,Blood,MYL,MYL
DRX483587,AR,Uterus,HEC-50B,HEC-50B
DRX483589,GFP,Uterus,HEC-50B,HEC-50B
ERX1276009,CTCF,Blood,UT-7,UT-7
ERX1276010,CTCF,Blood,UT-7,UT-7
ERX1276027,CTCF,Blood,UT-7,UT-7
ERX1276028,CTCF,Blood,UT-7,UT-7
ERX1276045,CTCF,Blood,UT-7,UT-7
ERX1276046,CTCF,Blood,UT-7,UT-7
SRX018654,pFM2,Muscle,Rh-4,Rh-4
SRX018657,pFM2,Muscle,Rh-4,Rh-4
SRX10809802,EP300,Muscle,RH-4,Rh-4
SRX10809803,EP300,Muscle,RH-4,Rh-4
SRX17846499,CTCF,Muscle,RH-4,Rh-4
SRX17846513,CTCF,Muscle,RH-4,Rh-4
SRX17846516,MYOD1,Muscle,RH-4,Rh-4
SRX17846524,MYOD1,Muscle,RH-4,Rh-4
SRX1878887,BRD4,Muscle,Rh-4,Rh-4
SRX1878888,BRD4,Muscle,Rh-4,Rh-4
SRX1878889,CTCF,Muscle,Rh-4,Rh-4
SRX1878890,CTCF,Muscle,Rh-4,Rh-4
SRX1878902,MED1,Muscle,Rh-4,Rh-4
SRX1878903,MYCN,Muscle,Rh-4,Rh-4
SRX1878904,MYOD1,Muscle,Rh-4,Rh-4
SRX1878905,MYOG,Muscle,Rh-4,Rh-4
SRX1878906,EP300,Muscle,Rh-4,Rh-4
SRX1878907,RAD21,Muscle,Rh-4,Rh-4
SRX23396181,CBX5,Muscle,Rh-4,Rh-4
SRX23396182,CBX5,Muscle,Rh-4,Rh-4
SRX23396183,KDM3B,Muscle,Rh-4,Rh-4
SRX23396184,KDM3B,Muscle,Rh-4,Rh-4
SRX4313202,HDAC2,Muscle,RH-4,Rh-4
SRX4313203,SOX8,Muscle,RH-4,Rh-4
SRX4313217,RAD21,Muscle,RH-4,Rh-4
SRX4313218,RAD21,Muscle,RH-4,Rh-4
SRX4313219,HDAC2,Muscle,RH-4,Rh-4
SRX4313220,HDAC2,Muscle,RH-4,Rh-4
SRX4313223,HDAC1,Muscle,RH-4,Rh-4
SRX4313224,RAD21,Muscle,RH-4,Rh-4
SRX4313225,RAD21,Muscle,RH-4,Rh-4
SRX4313226,YY1,Muscle,RH-4,Rh-4
SRX4313227,YY1,Muscle,RH-4,Rh-4
SRX5930140,HDAC3,Muscle,RH-4,Rh-4
SRX5930141,HDAC3,Muscle,RH-4,Rh-4
SRX5930144,MYOD1,Muscle,RH-4,Rh-4
SRX5930145,MYOD1,Muscle,RH-4,Rh-4
SRX5930146,SOX8,Muscle,RH-4,Rh-4
SRX5930147,SOX8,Muscle,RH-4,Rh-4
SRX5930148,MYOG,Muscle,RH-4,Rh-4
SRX5930149,MYOG,Muscle,RH-4,Rh-4
SRX7115500,RBBP4,Muscle,RH-4,Rh-4
SRX7115505,Epitope tags,Muscle,RH-4,Rh-4
SRX7115506,Epitope tags,Muscle,RH-4,Rh-4
SRX7582520,BRD4,Muscle,RH-4,Rh-4
SRX7582521,BRD4,Muscle,RH-4,Rh-4
SRX8907431,MTA2,Muscle,RH-4,Rh-4
SRX9562886,SMARCA4,Muscle,RH-4,Rh-4
SRX9562887,SMARCA4,Muscle,RH-4,Rh-4
SRX9562888,PBRM1,Muscle,RH-4,Rh-4
SRX9562889,PBRM1,Muscle,RH-4,Rh-4
SRX9562891,SMARCA4,Muscle,RH-4,Rh-4
SRX9562892,HDAC2,Muscle,RH-4,Rh-4
SRX9562896,SMARCA4,Muscle,RH-4,Rh-4
SRX9562897,HDAC2,Muscle,RH-4,Rh-4
SRX9562900,BRD9,Muscle,RH-4,Rh-4
SRX9562901,DPF2,Muscle,RH-4,Rh-4
SRX9562902,SMARCA4,Muscle,RH-4,Rh-4
SRX9562903,SMARCC1,Muscle,RH-4,Rh-4
SRX9562905,SMARCA4,Muscle,RH-4,Rh-4
SRX9562906,SMARCC1,Muscle,RH-4,Rh-4
SRX9562908,SMARCC1,Muscle,RH-4,Rh-4
SRX9562909,SMARCC1,Muscle,RH-4,Rh-4
SRX9562910,MYCN,Muscle,RH-4,Rh-4
SRX9562911,MYCN,Muscle,RH-4,Rh-4
SRX9562912,MYCN,Muscle,RH-4,Rh-4
SRX9562913,MYCN,Muscle,RH-4,Rh-4
SRX9674611,FOXO1,Muscle,Rh-4,Rh-4
SRX9674613,FOXO1,Muscle,Rh-4,Rh-4
SRX9674626,DPF2,Muscle,Rh-4,Rh-4
SRX9674627,BRD9,Muscle,Rh-4,Rh-4
SRX026638,ERG,Blood,SKNO-1,SKNO-1
SRX026639,ERG,Blood,SKNO-1,SKNO-1
SRX026640,FLI1,Blood,SKNO-1,SKNO-1
SRX063912,CBFB,Blood,SKNO-1,SKNO-1
SRX063913,RUNX1,Blood,SKNO-1,SKNO-1
SRX1133779,KDM1A,Blood,SKNO-1,SKNO-1
SRX1133780,KDM1A,Blood,SKNO-1,SKNO-1
SRX1133781,KDM1A,Blood,SKNO-1,SKNO-1
SRX1942893,ASXL2,Blood,SKNO-1,SKNO-1
SRX067516,CTCF,Neural,NH-A,NH-A
SRX186728,EZH2,Neural,NH-A,NH-A
SRX080336,CTCF,Neural,HRPEpiC,HRPEpiC
SRX199893,CTCF,Neural,HRPEpiC,HRPEpiC
SRX668216,CTCF,Neural,HRPEpiC,HRPEpiC
SRX668217,E2F4,Neural,HRPEpiC,HRPEpiC
SRX668219,ZNF92,Neural,HRPEpiC,HRPEpiC
SRX814231,OTX2,Neural,HRPEpiC,HRPEpiC
SRX814232,MITF,Neural,HRPEpiC,HRPEpiC
SRX814233,PAX6,Neural,HRPEpiC,HRPEpiC
SRX814234,LHX2,Neural,HRPEpiC,HRPEpiC
SRX080341,CTCF,Epidermis,AG04449,AG04449
SRX080358,CTCF,Epidermis,AG04449,AG04449
SRX080343,CTCF,Epidermis,AG09309,AG09309
SRX080413,CTCF,Epidermis,AG09309,AG09309
SRX080344,CTCF,Cardiovascular,HPAF,HPAF
SRX080414,CTCF,Cardiovascular,HPAF,HPAF
SRX080377,CTCF,Epidermis,AG10803,AG10803
SRX080422,CTCF,Epidermis,AG10803,AG10803
SRX080386,CTCF,Others,AG09319,AG09319
SRX080391,CTCF,Others,AG09319,AG09319
SRX080398,CTCF,Neural,HCPEpiC,HCPEpiC
SRX080408,CTCF,Neural,HCPEpiC,HCPEpiC
SRX080375,CTCF,Digestive tract,HEEpiC,HEEpiC
SRX080389,CTCF,Digestive tract,HEEpiC,HEEpiC
SRX038582,CTCF,Muscle,HSMM,HSMM
SRX038583,CTCF,Muscle,HSMM,HSMM
SRX067513,CTCF,Muscle,HSMM,HSMM
SRX067534,CTCF,Muscle,HSMM,HSMM
SRX186680,EZH2,Muscle,HSMM,HSMM
SRX186719,EZH2,Muscle,HSMM,HSMM
SRX038664,CTCF,Lung,NHLF,NHLF
SRX038665,CTCF,Lung,NHLF,NHLF
SRX067446,CTCF,Lung,NHLF,NHLF
SRX186725,EZH2,Lung,NHLF,NHLF
SRX199854,CTCF,Lung,NHLF,NHLF
SRX080329,CTCF,Cardiovascular,AoAF,AoAF
SRX080399,CTCF,Cardiovascular,AoAF,AoAF
SRX100258,CREBBP,Breast,H3396,H3396
SRX100259,CREBBP,Breast,H3396,H3396
SRX100261,CREBBP,Breast,H3396,H3396
SRX100262,CREBBP,Breast,H3396,H3396
SRX100263,CREBBP,Breast,H3396,H3396
SRX100264,CREBBP,Breast,H3396,H3396
SRX100265,ESR1,Breast,H3396,H3396
SRX100266,ESR1,Breast,H3396,H3396
SRX100272,NCOA3,Breast,H3396,H3396
SRX100273,CARM1,Breast,H3396,H3396
SRX100274,CARM1,Breast,H3396,H3396
SRX107363,ESR1,Breast,H3396,H3396
SRX107364,ESR1,Breast,H3396,H3396
SRX107365,ESR1,Breast,H3396,H3396
SRX107366,ESR1,Breast,H3396,H3396
SRX107367,ESR1,Breast,H3396,H3396
SRX107368,ESR1,Breast,H3396,H3396
SRX107369,ESR1,Breast,H3396,H3396
SRX107370,ESR1,Breast,H3396,H3396
SRX099183,AR,Prostate,VCS2,VCS2
SRX10035156,BRD4,Others,HSC-4,HSC-4
SRX10035157,BRD4,Others,HSC-4,HSC-4
SRX10045331,ASXL1,Breast,CAL-51,CAL-51
SRX10045332,ASXL1,Breast,CAL-51,CAL-51
SRX10045337,ASXL1,Breast,CAL-51,CAL-51
SRX10045338,ASXL1,Breast,CAL-51,CAL-51
SRX10045339,BAP1,Breast,CAL-51,CAL-51
SRX10045340,BAP1,Breast,CAL-51,CAL-51
SRX11867600,KMT2C,Breast,CAL-51,CAL-51
SRX11867601,KMT2C,Breast,CAL-51,CAL-51
SRX11867602,KMT2C,Breast,CAL-51,CAL-51
SRX11867603,KMT2C,Breast,CAL-51,CAL-51
SRX11867604,KMT2C,Breast,CAL-51,CAL-51
SRX11867605,KMT2C,Breast,CAL-51,CAL-51
SRX11867606,KDM6A,Breast,CAL-51,CAL-51
SRX11867607,KDM6A,Breast,CAL-51,CAL-51
SRX11867608,KMT2C,Breast,CAL-51,CAL-51
SRX11867609,KMT2C,Breast,CAL-51,CAL-51
SRX11867610,KMT2C,Breast,CAL-51,CAL-51
SRX11867611,KMT2C,Breast,CAL-51,CAL-51
SRX2880132,KMT2C,Breast,CAL-51,CAL-51
SRX2880133,KDM6A,Breast,CAL-51,CAL-51
SRX2880134,KDM6A,Breast,CAL-51,CAL-51
SRX2900092,BAP1,Breast,CAL-51,CAL-51
SRX2900093,BAP1,Breast,CAL-51,CAL-51
SRX2900094,BAP1,Breast,CAL-51,CAL-51
SRX2900095,BAP1,Breast,CAL-51,CAL-51
SRX2900096,BAP1,Breast,CAL-51,CAL-51
SRX2900097,BAP1,Breast,CAL-51,CAL-51
SRX2900150,KMT2C,Breast,CAL-51,CAL-51
SRX2900151,KMT2C,Breast,CAL-51,CAL-51
SRX2900152,KMT2C,Breast,CAL-51,CAL-51
SRX2900153,KMT2C,Breast,CAL-51,CAL-51
SRX2900154,SUZ12,Breast,CAL-51,CAL-51
SRX2900155,SUZ12,Breast,CAL-51,CAL-51
SRX2900156,KDM6A,Breast,CAL-51,CAL-51
SRX2900157,KDM6A,Breast,CAL-51,CAL-51
SRX2900158,KDM6A,Breast,CAL-51,CAL-51
SRX2900159,KDM6A,Breast,CAL-51,CAL-51
SRX10205599,YAP1,Breast,CAL-120,CAL-120
SRX10205600,YAP1,Breast,CAL-120,CAL-120
SRX10205601,YAP1,Breast,CAL-120,CAL-120
SRX10205602,YAP1,Breast,CAL-120,CAL-120
SRX10205607,YAP1,Breast,CAL-120,CAL-120
SRX10205608,YAP1,Breast,CAL-120,CAL-120
SRX10205609,YAP1,Breast,CAL-120,CAL-120
SRX10205610,YAP1,Breast,CAL-120,CAL-120
SRX10205611,SMARCA4,Breast,CAL-120,CAL-120
SRX10205612,SMARCA4,Breast,CAL-120,CAL-120
SRX10205613,SMARCA4,Breast,CAL-120,CAL-120
SRX10205614,SMARCA4,Breast,CAL-120,CAL-120
SRX10205615,SMARCA4,Breast,CAL-120,CAL-120
SRX10205616,SMARCA4,Breast,CAL-120,CAL-120
SRX11650838,SMARCA4,Breast,CAL-120,CAL-120
SRX11650839,SMARCA4,Breast,CAL-120,CAL-120
SRX11650840,SMARCA4,Breast,CAL-120,CAL-120
SRX11650841,SMARCA4,Breast,CAL-120,CAL-120
SRX11650842,SMARCA4,Breast,CAL-120,CAL-120
SRX11650843,SMARCA4,Breast,CAL-120,CAL-120
SRX1023263,GATA3,Neural,NGP,NGP
SRX1690213,MYCN,Neural,NGP,NGP
SRX17240025,Epitope tags,Neural,NGP,NGP
SRX2550933,MYCN,Neural,NGP,NGP
SRX6483125,SS18,Neural,NGP,NGP
SRX6483126,SMARCA4,Neural,NGP,NGP
SRX6483127,ARID2,Neural,NGP,NGP
SRX6483131,SS18,Neural,NGP,NGP
SRX6483132,SMARCA4,Neural,NGP,NGP
SRX6483133,ARID2,Neural,NGP,NGP
SRX6483137,SS18,Neural,NGP,NGP
SRX6483138,SMARCA4,Neural,NGP,NGP
SRX6483139,ARID2,Neural,NGP,NGP
SRX8363485,ARID1A,Neural,NGP,NGP
SRX8363487,SMARCA4,Neural,NGP,NGP
SRX10239005,ZNF589,Blood,HH514-16,HH514-16
SRX10239006,ZNF589,Blood,HH514-16,HH514-16
SRX10239007,ZNF589,Blood,HH514-16,HH514-16
SRX10468624,ESR1,Lung,HCI005,HCI005
SRX10468625,ESR1,Lung,HCI005,HCI005
SRX10468626,ESR1,Lung,HCI005,HCI005
SRX10468627,ESR1,Lung,HCI005,HCI005
SRX10468629,ESR1,Lung,HCI005,HCI005
SRX10468630,ESR1,Lung,HCI005,HCI005
SRX10468631,ESR1,Lung,HCI005,HCI005
SRX1048454,BACH2,Blood,DOHH-2,DOHH-2
SRX1048455,EP300,Blood,DOHH-2,DOHH-2
SRX1048459,MEF2B,Blood,DOHH-2,DOHH-2
SRX1048460,PAX5,Blood,DOHH-2,DOHH-2
SRX1048461,SPI1,Blood,DOHH-2,DOHH-2
SRX3010084,EZH2,Blood,DOHH-2,DOHH-2
SRX3010085,EZH2,Blood,DOHH-2,DOHH-2
SRX3010275,CTCF,Blood,DOHH-2,DOHH-2
SRX3010276,CTCF,Blood,DOHH-2,DOHH-2
SRX10613568,BRD4,Liver,HCCLM3,HCCLM3
SRX10613569,BRD4,Liver,HCCLM3,HCCLM3
SRX10715329,AFF4,Blood,HCB1,HCB1
SRX10715330,AFF4,Blood,HCB1,HCB1
SRX10715331,CDK9,Blood,HCB1,HCB1
SRX10715344,CDK9,Blood,HCB1,HCB1
SRX10715345,DOT1L,Blood,HCB1,HCB1
SRX10715347,DOT1L,Blood,HCB1,HCB1
SRX10715360,Epitope tags,Blood,HCB1,HCB1
SRX10715361,Epitope tags,Blood,HCB1,HCB1
SRX10715362,Epitope tags,Blood,HCB1,HCB1
SRX10715363,Epitope tags,Blood,HCB1,HCB1
SRX10715364,Epitope tags,Blood,HCB1,HCB1
SRX10715365,Epitope tags,Blood,HCB1,HCB1
SRX10715366,Epitope tags,Blood,HCB1,HCB1
SRX10715367,Epitope tags,Blood,HCB1,HCB1
SRX10715368,Epitope tags,Blood,HCB1,HCB1
SRX10715369,Epitope tags,Blood,HCB1,HCB1
SRX10715370,Epitope tags,Blood,HCB1,HCB1
SRX10715380,MEN1,Blood,HCB1,HCB1
SRX10715382,MEN1,Blood,HCB1,HCB1
SRX10715404,Epitope tags,Blood,HCB1,HCB1
SRX10715405,Epitope tags,Blood,HCB1,HCB1
SRX10715406,Epitope tags,Blood,HCB1,HCB1
SRX10715407,Epitope tags,Blood,HCB1,HCB1
SRX10760616,FOXK2,Gonad,OVCAR-5,OVCAR-5
SRX10760618,FOXK2,Gonad,OVCAR-5,OVCAR-5
SRX530920,YAP1,Gonad,OVCAR-5,OVCAR-5
SRX10773082,TCF7,Breast,MB 157,MB 157
SRX10773083,TCF7,Breast,MB 157,MB 157
SRX10773084,TCF7,Breast,MB 157,MB 157
SRX10773085,TCF7,Breast,MB 157,MB 157
SRX10773086,EBF1,Breast,MB 157,MB 157
SRX10773087,EBF1,Breast,MB 157,MB 157
SRX10773088,EBF1,Breast,MB 157,MB 157
SRX10773089,EBF1,Breast,MB 157,MB 157
SRX10773090,SMC1A,Breast,MB 157,MB 157
SRX10773091,SMC1A,Breast,MB 157,MB 157
SRX10773092,SMC1A,Breast,MB 157,MB 157
SRX10773093,SMC1A,Breast,MB 157,MB 157
SRX10773094,SMC1A,Breast,MB 157,MB 157
SRX10773096,SMC1A,Breast,MB 157,MB 157
SRX10773097,CTCF,Breast,MB 157,MB 157
SRX10773098,CTCF,Breast,MB 157,MB 157
SRX10773099,CTCF,Breast,MB 157,MB 157
SRX10773100,CTCF,Breast,MB 157,MB 157
SRX10773101,CTCF,Breast,MB 157,MB 157
SRX10773102,CTCF,Breast,MB 157,MB 157
SRX10773103,YY1,Breast,MB 157,MB 157
SRX10773104,YY1,Breast,MB 157,MB 157
SRX10773105,YY1,Breast,MB 157,MB 157
SRX10773106,YY1,Breast,MB 157,MB 157
SRX10773107,YY1,Breast,MB 157,MB 157
SRX10773108,YY1,Breast,MB 157,MB 157
SRX13993200,EBF1,Breast,MB 157,MB 157
SRX13993201,HIF1A,Breast,MB 157,MB 157
SRX13993203,EBF1,Breast,MB 157,MB 157
SRX13993204,HIF1A,Breast,MB 157,MB 157
SRX13993206,EBF1,Breast,MB 157,MB 157
SRX13993208,EBF1,Breast,MB 157,MB 157
SRX24351553,Epitope tags,Breast,MB 157,MB 157
SRX24351555,Epitope tags,Breast,MB 157,MB 157
SRX24351556,Epitope tags,Breast,MB 157,MB 157
SRX4374897,NOTCH1,Breast,MB 157,MB 157
SRX4374898,NOTCH1,Breast,MB 157,MB 157
SRX4374899,NOTCH1,Breast,MB 157,MB 157
SRX4374900,NOTCH1,Breast,MB 157,MB 157
SRX4374901,RBPJ,Breast,MB 157,MB 157
SRX4374902,RBPJ,Breast,MB 157,MB 157
SRX4374903,RBPJ,Breast,MB 157,MB 157
SRX4374904,RBPJ,Breast,MB 157,MB 157
SRX4374905,SMC1A,Breast,MB 157,MB 157
SRX4374906,SMC1A,Breast,MB 157,MB 157
SRX4374907,CTCF,Breast,MB 157,MB 157
SRX4374908,CTCF,Breast,MB 157,MB 157
SRX1094473,BRD4,Others,TC-797,TC-797
SRX1094474,BRD4,Others,TC-797,TC-797
SRX1094475,BRD4,Others,TC-797,TC-797
SRX1094476,BRD4,Others,TC-797,TC-797
SRX1094477,BRD4,Others,TC-797,TC-797
SRX1094478,BRD4,Others,TC-797,TC-797
SRX1094489,EP300,Others,TC-797,TC-797
SRX1094490,EP300,Others,TC-797,TC-797
SRX1094496,BRD4,Others,TC-797,TC-797
SRX1094504,BRD4,Others,TC-797,TC-797
SRX1094506,BRD4,Others,TC-797,TC-797
SRX6101049,NUTM1,Others,TC-797,TC-797
SRX6101050,NUTM1,Others,TC-797,TC-797
SRX6101051,NUTM1,Others,TC-797,TC-797
SRX6101052,NUTM1,Others,TC-797,TC-797
SRX6101053,NUTM1,Others,TC-797,TC-797
SRX6101054,NUTM1,Others,TC-797,TC-797
SRX1094508,BRD4,Kidney,HEK293-T-REx,HEK293-T-REx
SRX1094510,BRD4,Kidney,HEK293-T-REx,HEK293-T-REx
SRX1094512,BRD4,Kidney,HEK293-T-REx,HEK293-T-REx
SRX1094514,BRD4,Kidney,HEK293-T-REx,HEK293-T-REx
SRX1094516,BRD4,Kidney,HEK293-T-REx,HEK293-T-REx
SRX1094518,BRD4,Kidney,HEK293-T-REx,HEK293-T-REx
SRX1094520,BRD4,Kidney,HEK293-T-REx,HEK293-T-REx
SRX1094521,BRD4,Kidney,HEK293-T-REx,HEK293-T-REx
SRX20082428,Epitope tags,Kidney,HEK293-T-REx,HEK293-T-REx
SRX20082429,Epitope tags,Kidney,HEK293-T-REx,HEK293-T-REx
SRX20082431,Epitope tags,Kidney,HEK293-T-REx,HEK293-T-REx
SRX20082432,Epitope tags,Kidney,HEK293-T-REx,HEK293-T-REx
SRX20082433,Epitope tags,Kidney,HEK293-T-REx,HEK293-T-REx
SRX20082434,Epitope tags,Kidney,HEK293-T-REx,HEK293-T-REx
SRX20082435,Epitope tags,Kidney,HEK293-T-REx,HEK293-T-REx
SRX20082436,Epitope tags,Kidney,HEK293-T-REx,HEK293-T-REx
SRX20082437,Epitope tags,Kidney,HEK293-T-REx,HEK293-T-REx
SRX109479,BMI1,Neural,GBM1-HAM,GBM1-HAM
SRX109480,BMI1,Neural,GBM1-HAM,GBM1-HAM
SRX109482,BMI1,Neural,GBM1-HAM,GBM1-HAM
SRX109484,ATF3,Neural,GBM1-HAM,GBM1-HAM
SRX11005599,DNMT3B,Breast,MCF10CA1a,MCF10CA1a
SRX11005600,DNMT3B,Breast,MCF10CA1a,MCF10CA1a
SRX11005601,DNMT3B,Breast,MCF10CA1a,MCF10CA1a
SRX11005602,DNMT3B,Breast,MCF10CA1a,MCF10CA1a
SRX11005603,DNMT3B,Breast,MCF10CA1a,MCF10CA1a
SRX11005604,DNMT3B,Breast,MCF10CA1a,MCF10CA1a
SRX11005607,POU2F1,Breast,MCF10CA1a,MCF10CA1a
SRX11005608,POU2F1,Breast,MCF10CA1a,MCF10CA1a
SRX11005609,POU2F1,Breast,MCF10CA1a,MCF10CA1a
