0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
SRX11005938	Smarca4	Adipocyte	Adipocytes	source_name=Adipocyte	strain=C57BL/6	genotype=Control (wild type)	cell type=Adipocyte																							
SRX11005939	Smarca4	Adipocyte	Adipocytes	source_name=Adipocyte	strain=C57BL/6	genotype=Control (wild type)	cell type=Adipocyte																							
SRX11005940	Smarca4	Adipocyte	Adipocytes	source_name=Adipocyte	strain=C57BL/6	genotype=Zfp423-iAKO (Zfp423 knockout)	cell type=Adipocyte																							
SRX11005941	Smarca4	Adipocyte	Adipocytes	source_name=Adipocyte	strain=C57BL/6	genotype=Zfp423-iAKO (Zfp423 knockout)	cell type=Adipocyte																							
SRX11005942	Chd4	Adipocyte	Adipocytes	source_name=Adipocyte	strain=C57BL/6	genotype=Control (wild type)	cell type=Adipocyte																							
SRX11005943	Chd4	Adipocyte	Adipocytes	source_name=Adipocyte	strain=C57BL/6	genotype=Control (wild type)	cell type=Adipocyte																							
SRX11005944	Chd4	Adipocyte	Adipocytes	source_name=Adipocyte	strain=C57BL/6	genotype=Zfp423-iAKO (Zfp423 knockout)	cell type=Adipocyte																							
SRX11005945	Chd4	Adipocyte	Adipocytes	source_name=Adipocyte	strain=C57BL/6	genotype=Zfp423-iAKO (Zfp423 knockout)	cell type=Adipocyte																							
SRX11016997	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11016998	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11016999	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017000	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017001	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017002	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017003	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017004	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017005	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017006	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017007	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017008	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017009	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017010	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017011	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017012	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017013	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017014	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017015	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017016	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017017	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017018	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017019	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017020	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017021	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017022	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017023	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017024	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017025	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017026	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017027	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017028	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017029	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017030	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017031	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017032	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017033	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017034	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017035	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017036	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017037	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017038	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX11017039	Twist1	Cardiovascular	Heart	source_name=P5 heart	developmental stage=P5	tissue=heart	strain=C57BL/6	tissue preparation=Fixed by Formaldehyde																						
SRX110438	Meis1	Blood	Myeloblastic cell lines	source_name=myeloblastic cell lines transformed with an MSCV-based retrovirus expressing Flag-Hoxa9 and HA-Meis1	strain=C57BL/6	cell type=myeloblastic cell lines transformed with an MSCV-based retrovirus expressing Flag-Hoxa9 and HA-Meis1																								
SRX110439	Hoxa9	Blood	Myeloblastic cell lines	source_name=myeloblastic cell lines transformed with an MSCV-based retrovirus expressing HA-Hoxa9 and Flag-Meis1	strain=C57BL/6	cell type=myeloblastic cell lines transformed with an MSCV-based retrovirus expressing HA-Hoxa9 and Flag-Meis1																								
SRX110441	Meis1	Blood	Myeloblastic cell lines	source_name=myeloblastic cell lines transformed with an MSCV-based retrovirus expressing Flag-Hoxa9 and HA-Meis1	strain=C57BL/6	cell type=myeloblastic cell lines transformed with an MSCV-based retrovirus expressing Flag-Hoxa9 and HA-Meis1																								
SRX110442	Hoxa9	Blood	Myeloblastic cell lines	source_name=myeloblastic cell lines transformed with an MSCV-based retrovirus expressing HA-Hoxa9 and Flag-Meis1	strain=C57BL/6	cell type=myeloblastic cell lines transformed with an MSCV-based retrovirus expressing HA-Hoxa9 and Flag-Meis1																								
SRX110636	Egr2	Blood	Thymocytes	source_name=anti-TCRb injected_thymocytes_EGR2_ChIP	strain=Va14tg	cell type=thymocytes from anti-TCRb injected mice																								
SRX110637	Egr2	Blood	Natural Killer T-Cells	source_name=VA14tg_NKT_EGR2_ChIP	strain=Va14tg	cell type=NKT cells were isolated from Va14tg mice																								
SRX11123458	Biotin	Neural	Neural progenitor cells	source_name=NPCs	mutants=Wild type																									
SRX11123459	Biotin	Neural	Neural progenitor cells	source_name=NPCs	mutants=Wild type																									
SRX11124657	Tcf7	Blood	CD8+ T cells	source_name=CD8+ central memory T cells	tissue=splenocytes	genotype=resting WT Tcm cells	"cell phenotype=CD45.2+, CD8+, CD62L+"																							
SRX1113143	Mecp2	Others	Olfactory epithelium	source_name=MeCP2_ChIP_WT	strain background=B6.129P2(C)-Mecp2tm1.1Bird/J X C57BL/6J	"genotype/variation=wild-type, MeCP2(+/y)"	age=8 weeks	tissue=Olfactory epithelium																						
SRX1113144	Mecp2	Others	Olfactory epithelium	source_name=MeCP2_ChIP_WT	strain background=B6.129P2(C)-Mecp2tm1.1Bird/J X C57BL/6J	"genotype/variation=wild-type, MeCP2(+/y)"	age=8 weeks	tissue=Olfactory epithelium																						
SRX111395	Nr5a2	Pancreas	Pancreas	source_name=Lrh1 ChIP	tissue=pancreas	gender=male	background strain=ROSA26 Tam-ERCre																							
SRX11141649	Hnf4a	Liver	Liver	source_name=Liver	tissue=Liver	strain=C57BL/6	strain_ontology=MGI:2683688	age=28	housing_temperature=72 - 76	temperature_unit=degree fahrenheit	housing_humidity=30 - 40	humidity_unit=percent	light_cycle=12:12	cage_type=Innovive disposable cage	bedding=ALPHA-dri bedding	water=Aquavive water	feed_description=Harlan Teklad 22/5 Rodent Diet 8940	feed_source=Harlan Teklad	feed_catalog_no=8940	"toxic_substance=2,3,7,8-tetrachlorodibenzodioxine"	catalog_number=D-404N	toxic_substance_purity=99.8	vehicle_substance=Sesame oil	treatment=Sesame Oil	dose=0	dose unit=Microgram per Kilogram	administration_route=oral gavage	duration=2	duration unit=hours	replicate=1
SRX11141650	Hnf4a	Liver	Liver	source_name=Liver	tissue=Liver	strain=C57BL/6	strain_ontology=MGI:2683688	age=28	housing_temperature=72 - 76	temperature_unit=degree fahrenheit	housing_humidity=30 - 40	humidity_unit=percent	light_cycle=12:12	cage_type=Innovive disposable cage	bedding=ALPHA-dri bedding	water=Aquavive water	feed_description=Harlan Teklad 22/5 Rodent Diet 8940	feed_source=Harlan Teklad	feed_catalog_no=8940	"toxic_substance=2,3,7,8-tetrachlorodibenzodioxine"	catalog_number=D-404N	toxic_substance_purity=99.8	vehicle_substance=Sesame oil	treatment=TCDD	dose=30	dose unit=Microgram per Kilogram	administration_route=oral gavage	duration=2	duration unit=hours	replicate=1
SRX1115326	Gata3	Blood	Innate lymphoid cells	source_name=type 3 Innate lympoid cells (ILC3s)	strain=C57BL/6	genotype/variation=Rag1 KO	in vivo treatment=isolated from small intestine lamina propria	in vitro treatment=NA																						
SRX1115327	Gata3	Blood	ILC2	source_name=type 2 Innate lympoid cells (ILC2s)	strain=C57BL/6	genotype/variation=Rag1 KO	in vivo treatment=three IL-25 injections then isolated from mesenteric lymph nodes	in vitro treatment=NA																						
SRX1115328	Gata3	Blood	Th2 Cells	source_name=type 2 T helper cells (Th2s)	strain=C57BL/6	genotype/variation=wildtype	in vivo treatment=NA	in vitro treatment=three rounds in vitro differentiated Th2 cells																						
SRX1115335	Gli2	Neural	Cerebellum	source_name=Cerebellum	developmental stage=p5																									
SRX1115746	Klf4	Blood	B cells	source_name=Bcell	strain=C57BL/6	tissue=bone marrow	cell type=B cell	target=ChIP Klf4																						
SRX1115747	Klf4	Blood	B cells	source_name=Bcell+Cebpa18h	strain=C57BL/6	tissue=bone marrow	cell type=B cell	target=ChIP Klf4																						
SRX1115748	Klf4	Blood	B cells	source_name=Bcell+Cebpa18h+OSKM1d	strain=C57BL/6	tissue=bone marrow	cell type=B cell	target=ChIP Klf4																						
SRX1115749	Klf4	Blood	B cells	source_name=Bcell+Cebpa18h+OSKM2d	strain=C57BL/6	tissue=bone marrow	cell type=B cell	target=ChIP Klf4																						
SRX1115750	Cebpa	Blood	B cells	source_name=Bcell	strain=C57BL/6	tissue=bone marrow	cell type=B cell	target=ChIP Cebpa																						
SRX1115751	Cebpa	Blood	B cells	source_name=Bcell	strain=C57BL/6	tissue=bone marrow	cell type=B cell	target=ChIP Cebpa																						
SRX1117081	Tcf3	Blood	HAFTL	source_name=Haftl pre-B cells	cell type=haftl derived C10 cells	time after induction=0 hours																								
SRX1117082	Tcf3	Blood	HAFTL	source_name=Haftl pre-B cells	cell type=haftl derived C10 cells	time after induction=3 hours																								
SRX1117083	Tcf3	Blood	HAFTL	source_name=Haftl pre-B cells	cell type=haftl derived C10 cells	time after induction=12 hours																								
SRX1117084	Tcf3	Blood	HAFTL	source_name=Haftl pre-B cells	cell type=haftl derived C10 cells	time after induction=24 hours																								
SRX1117085	Tcf3	Blood	HAFTL	source_name=Haftl pre-B cells	cell type=haftl derived C10 cells	time after induction=48 hours																								
SRX1117086	Pax5	Blood	HAFTL	source_name=Haftl pre-B cells	cell type=haftl derived C10 cells	time after induction=0 hours																								
SRX1117087	Foxo1	Blood	HAFTL	source_name=Haftl pre-B cells	cell type=haftl derived C10 cells	time after induction=0 hours																								
SRX11187698	Pgr	Uterus	Uterus	source_name=Uterus	genotype/variation=Pgrcre/-PgrALsL/+	surgery=Ovariectomy for 2 weeks	treatment=1h progesterone treatment	tissue=Uterus																						
SRX11187699	Pgr	Uterus	Uterus	source_name=Uterus	genotype/variation=Pgrcre/-PgrBLsL/+	surgery=Ovariectomy for 2 weeks	treatment=1h progesterone treatment	tissue=Uterus																						
SRX11187700	Pgr	Uterus	Uterus	source_name=Uterus	genotype/variation=Pgrcre/+	surgery=Ovariectomy for 2 weeks	treatment=1h progesterone treatment	tissue=Uterus																						
SRX11188545	Tfeb	Cardiovascular	Epicardial cells	source_name=MEC	cell type=Mouse epicardial cells																									
SRX112502	Cdx2	Digestive tract	Intestinal villus	source_name=CDX2 ChIP-Seq in WT mouse villus cells	tissue=Mouse villus	type=ChIP DNA	strain=129xC57BL6 mixed background																							
SRX112503	Cdx2	Digestive tract	Intestinal villus	source_name=CDX2 ChIP-Seq in WT mouse villus cells	tissue=Mouse villus	type=ChIP DNA	strain=129xC57BL6 mixed background																							
SRX112504	Cdx2	Digestive tract	Intestinal villus	source_name=CDX2 ChIP-Seq in Hnf4a KO mouse villus cells	tissue=Mouse villus	type=ChIP DNA	strain=129xC57BL6 mixed background																							
SRX112505	Hnf4a	Digestive tract	Intestinal villus	source_name=Hnf4a ChIP-Seq in WT mouse villus cells	tissue=Mouse villus	type=ChIP DNA	strain=129xC57BL6 mixed background																							
SRX112506	Hnf4a	Digestive tract	Intestinal villus	source_name=Hnf4a ChIP-Seq in Cdx2 KO mouse villus cells	tissue=Mouse villus	type=ChIP DNA	strain=129xC57BL6 mixed background																							
SRX112531	Dmc1	Gonad	Testis	source_name=adult testis	age=adult	gender=male	genetic background=9R female x 13R male F1	genotype=Hop2 -/-	chip antibody lot=G0909																					
